race_code,branch,dedicated_model,agreement_status,score_source,dedicated_score,entry_gate,S67_buy,v148_status,settled,hit,invest,return,points,payout100,actual_combo
202608280908,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281008,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281108,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281302,3まくり,3まくり,ELIGIBLE_SCORE,v90,53.7589,1,0,SETTLED,1,0,600,0,6,5320,1-6-3
202608281405,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281407,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281408,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281409,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281410,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281501,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281503,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608281709,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608290704,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608290705,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300401,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300405,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300406,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300407,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300408,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300504,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300603,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300701,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300702,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300703,5頭,5頭展開,ENTRY_FAIL,v90,60.534,0,0,SETTLED,1,0,600,0,6,950,3-4-5
202608300705,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300708,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300909,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608300910,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301107,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301401,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301402,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301408,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301605,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301606,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301607,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301706,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608301902,5頭,5頭展開,ELIGIBLE_SCORE,v90,77.5486,1,1,SETTLED,1,0,600,0,6,6340,2-4-5
202608301904,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608302106,5頭,5頭展開,ELIGIBLE_SCORE,v90,72.6357,1,1,SETTLED,1,0,600,0,6,3360,4-5-2
202608302107,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608302108,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608302305,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608302306,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310402,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310403,3まくり,3まくり,ELIGIBLE_SCORE,v90,49.9971,1,0,SETTLED,1,0,600,0,6,6730,5-4-3
202608310404,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310405,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310406,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310407,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310504,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310603,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310607,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310708,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608310804,4カド,4カドまくり,ELIGIBLE_SCORE,v91_CORR20,75.1134,1,1,SETTLED,1,1,700,2290,7,2290,4-5-1
202608311101,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608311108,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608311607,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608311808,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608311906,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312001,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312007,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312107,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312108,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312305,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312307,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608312309,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
