actual_combo,attack4,date,gap423,gap43,guard1,head_hit,history_adjust,history_pct,hit_20,hit_4,hit_6,hit_8,innerweak,invest_20,invest_4,invest_6,invest_8,kimarite,method_hit,old_comp,old_score,payout,period,race_code,resist2,return_20,return_4,return_6,return_8,score_ABS,score_BREAK,score_HYBRID,score_OPPORTUNITY,score_REL23,score_REL3,st_gap_43,stbreak,straight_gap_43,stretchbreak,tickets_20,tickets_4,tickets_6,tickets_8,tilt,v54_formula,v54_score,v54_selected,v54_threshold,wall3,wallweak,winner
1-2-4,0.6180000000000001,2026-06-19,0.55745,0.506,0.4646666666666667,0,1.896,0.974,0,0,0,0,0.5034,2000,400,600,800,逃げ,0,0.622,62.906000000000006,1430,fit,202606190707,0.31199999999999994,0,0,0,0,62.506000000000014,59.239000000000004,59.16225,58.1683,59.47850000000001,57.466000000000015,0.19999999999999996,0.6900000000000001,-0.20000000000000007,0.39999999999999997,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-5;4-5-3;4-3-1;4-1-2;4-6-2;4-6-5;4-2-5;4-1-6;4-1-3;4-3-5;4-3-2;4-2-6;4-6-3;4-2-3;4-3-6,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-5,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-5;4-5-3;4-3-1,-0.5,BREAK,59.239000000000004,1,54.39633333333334,0.6060000000000001,0.4968999999999999,1
3-1-6,0.7560000000000001,2026-06-19,0.68505,0.7050000000000001,0.13533333333333333,0,-0.889,0.2777,0,0,0,0,0.6514,2000,400,600,800,抜き,0,0.73325,72.39599999999999,23930,fit,202606190903,0.46,0,0,0,0,74.671,77.77999999999999,75.83725000000001,70.2413,71.1235,72.37600000000002,0.8,0.87,0.6000000000000001,0.8,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1;4-6-5;4-5-3;4-1-2;4-2-5;4-2-6;4-1-5;4-1-6;4-3-1;4-3-2;4-6-3;4-3-5;4-2-3;4-3-6;4-1-3,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1,4-5-1;4-5-2;4-5-6;4-6-1;4-6-2;4-2-1;4-6-5;4-5-3,0,BREAK,77.77999999999999,1,54.39633333333334,0.346,0.6141,3
1-2-4,0.5066666666666667,2026-06-19,0.5081833333333333,0.5183333333333333,0.5446666666666666,0,1.387,0.8468,0,0,0,0,0.5014,2000,400,600,800,逃げ,0,0.49924999999999997,51.272,300,fit,202606190911,0.528,0,0,0,0,52.01366666666667,52.33733333333334,51.218250000000005,51.943299999999994,52.0895,52.53866666666667,0.6,0.77,-0.8,0.09999999999999998,4-5-1;4-2-1;4-5-2;4-6-1;4-1-2;4-6-2;4-1-5;4-3-1;4-5-6;4-1-6;4-2-5;4-2-6;4-5-3;4-1-3;4-3-2;4-6-5;4-2-3;4-3-5;4-6-3;4-3-6,4-5-1;4-2-1;4-5-2;4-6-1,4-5-1;4-2-1;4-5-2;4-6-1;4-1-2;4-6-2,4-5-1;4-2-1;4-5-2;4-6-1;4-1-2;4-6-2;4-1-5;4-3-1,0,BREAK,52.33733333333334,0,54.39633333333334,0.4700000000000001,0.5096999999999999,1
1-3-4,0.526,2026-06-19,0.6198,0.645,0.5213333333333333,0,0.047,0.5116,0,0,0,0,0.6779999999999999,2000,400,600,800,逃げ,0,0.5211,52.117,1230,fit,202606191110,0.37999999999999995,0,0,0,0,52.607,67.77099999999999,63.94200000000001,58.76499999999999,57.297,57.961999999999996,0.6,0.77,0.6000000000000001,0.8,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1;4-6-5;4-5-3;4-1-6;4-3-1;4-1-5;4-1-2;4-6-3;4-2-6;4-1-3;4-2-5;4-3-6;4-3-5;4-3-2;4-2-3,4-5-1;4-6-1;4-5-6;4-5-2,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1;4-6-5;4-5-3,0,BREAK,67.77099999999999,1,54.39633333333334,0.23600000000000002,0.7136,1
1-6-4,0.47,2026-06-19,0.577175,0.5735,0.8029999999999999,0,0.183,0.5458,0,0,0,0,0.6113,2000,400,600,800,逃げ,0,0.46945,47.088,2520,fit,202606191802,0.302,0,0,0,0,47.143,58.206500000000005,55.47237499999999,53.466849999999994,52.50175,51.8005,0.4,0.73,0.0,0.5,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-1-5;4-5-6;4-6-2;4-1-6;4-3-1;4-6-5;4-2-5;4-5-3;4-2-6;4-1-3;4-3-2;4-3-5;4-6-3;4-2-3;4-3-6,4-5-1;4-6-1;4-5-2;4-2-1,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-1-5,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-1-5;4-5-6;4-6-2,0,BREAK,58.206500000000005,1,54.39633333333334,0.323,0.68435,1
1-4-2,0.681,2026-06-19,0.586425,0.532,0.629,0,1.327,0.8317,0,0,0,0,0.4744999999999999,2000,400,600,800,逃げ,0,0.67845,69.13199999999999,1440,fit,202606191809,0.30599999999999994,0,0,0,0,69.387,50.4035,55.887625,62.00675,64.65825,62.68200000000001,-0.6,0.26000000000000006,0.0,0.5,4-5-1;4-6-1;4-2-1;4-5-2;4-3-1;4-5-6;4-1-2;4-1-5;4-1-6;4-5-3;4-1-3;4-6-2;4-6-5;4-6-3;4-2-5;4-3-2;4-3-5;4-2-6;4-3-6;4-2-3,4-5-1;4-6-1;4-2-1;4-5-2,4-5-1;4-6-1;4-2-1;4-5-2;4-3-1;4-5-6,4-5-1;4-6-1;4-2-1;4-5-2;4-3-1;4-5-6;4-1-2;4-1-5,0,BREAK,50.4035,0,54.39633333333334,0.6170000000000001,0.4918499999999999,1
1-4-6,0.446,2026-06-19,0.5016,0.531,0.428,0,1.726,0.9316,0,0,0,0,0.559,2000,400,600,800,逃げ,0,0.44355,44.891,800,fit,202606192004,0.5519999999999999,0,0,0,0,45.136,47.616,47.016000000000005,49.29,47.916000000000004,48.961000000000006,0.4,0.5800000000000001,-0.4,0.3,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1;4-1-6;4-6-5;4-1-2;4-2-6;4-5-3;4-3-1;4-1-5;4-6-3;4-2-5;4-3-6;4-1-3;4-3-2;4-3-5;4-2-3,4-5-1;4-6-1;4-5-6;4-5-2,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-2-1;4-1-6;4-6-5,-0.5,BREAK,47.616,0,54.39633333333334,0.38399999999999995,0.5572,1
4-1-6,0.39666666666666667,2026-06-19,0.6087333333333333,0.6983333333333334,0.8426666666666666,1,-1.584,0.104,1,0,0,1,0.7200000000000001,2000,400,600,800,まくり,1,0.38355,36.730999999999995,1610,fit,202606192007,0.5119999999999999,1610,0,0,1610,38.04266666666666,51.257333333333335,49.461,51.518,48.646,51.61766666666667,0.4,0.55,0.19999999999999996,0.6,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-6-2;4-1-6;4-1-2;4-6-5;4-1-5;4-3-1;4-2-6;4-5-3;4-6-3;4-1-3;4-2-5;4-3-6;4-3-2;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-5-6,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-6-2,4-5-1;4-6-1;4-5-2;4-5-6;4-2-1;4-6-2;4-1-6;4-1-2,0,BREAK,51.257333333333335,0,54.39633333333334,0.0,0.8208000000000001,4
4-2-1,0.6266666666666667,2026-06-19,0.44588333333333335,0.3643333333333334,0.382,1,-1.289,0.1778,1,1,1,1,0.31920000000000004,2000,400,600,800,差し,0,0.6202500000000001,60.696000000000005,6780,fit,202606192105,0.43199999999999994,6780,6780,6780,6780,61.33766666666667,39.455333333333336,44.58475,49.149899999999995,52.298500000000004,49.53266666666667,-0.6,0.26000000000000006,-0.4,0.3,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-5-6;4-6-2;4-1-6;4-1-5;4-3-1;4-6-5;4-5-3;4-2-6;4-2-5;4-1-3;4-3-2;4-6-3;4-2-3;4-3-6;4-3-5,4-5-1;4-6-1;4-5-2;4-2-1,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-5-6,4-5-1;4-6-1;4-5-2;4-2-1;4-1-2;4-5-6;4-6-2;4-1-6,0,BREAK,39.455333333333336,0,54.39633333333334,0.8979999999999999,0.2651,4
2-3-6,0.444,2026-06-19,0.41979999999999995,0.382,0.31333333333333335,0,-1.923,0.0192,0,0,0,0,0.43979999999999986,2000,400,600,800,まくり,0,0.42724999999999996,40.76199999999999,8210,fit,202606192401,0.464,0,0,0,0,42.437,42.545,42.092,41.618599999999994,41.227,39.647,-0.19999999999999996,0.49000000000000005,-0.19999999999999996,0.4,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-5-3;4-2-1;4-6-5;4-3-1;4-1-6;4-1-2;4-1-5;4-6-3;4-2-6;4-2-5;4-3-6;4-1-3;4-3-2;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-5-6,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-5-3,4-5-1;4-6-1;4-5-2;4-5-6;4-6-2;4-5-3;4-2-1;4-6-5,0,BREAK,42.545,0,54.39633333333334,0.68,0.39559999999999995,2
1-4-2,0.4646666666666667,2026-06-19,0.5360333333333334,0.6263333333333334,0.6533333333333333,0,1.475,0.8687,0,0,0,0,0.5670000000000001,2000,400,600,800,逃げ,0,0.4472499999999999,49.199999999999996,2400,fit,202606192408,0.7279999999999999,0,0,0,0,50.94166666666667,58.766333333333336,57.0625,55.33400000000001,54.51000000000001,58.21666666666667,0.4,0.5800000000000001,0.19999999999999996,0.6,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6;4-6-2;4-1-5;4-2-5;4-5-3;4-3-1;4-6-5;4-1-6;4-2-6;4-3-2;4-1-3;4-2-3;4-3-5;4-6-3;4-3-6,4-5-1;4-5-2;4-2-1;4-6-1,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6;4-6-2;4-1-5,0.5,BREAK,58.766333333333336,1,54.39633333333334,0.212,0.6074,1
1-2-4,0.708,2026-06-20,0.6168499999999999,0.655,0.5246666666666667,0,0.605,0.6512,0,0,0,0,0.5176,2000,400,600,800,逃げ,0,0.6844499999999999,69.00999999999999,2020,fit,202606200408,0.616,0,0,0,0,71.365,77.286,74.40625,64.44169999999998,66.80749999999999,68.98,0.6,0.8300000000000001,0.8,0.9,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-2;4-1-5;4-6-2;4-3-1;4-1-6;4-5-3;4-6-5;4-2-5;4-2-6;4-1-3;4-3-2;4-3-5;4-6-3;4-2-3;4-3-6,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-2,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-1-2;4-1-5;4-6-2,0,BREAK,77.286,1,54.39633333333334,0.398,0.5257,1
1-4-6,0.5813333333333334,2026-06-20,0.5516666666666667,0.4886666666666667,0.26199999999999996,0,1.902,0.9754,0,0,0,0,0.5553,2000,400,600,800,逃げ,0,0.58045,59.907000000000004,1230,fit,202606200410,0.244,0,0,0,0,59.99533333333334,56.372666666666674,57.90700000000001,58.53260000000001,58.512,55.82533333333334,-0.6,0.35000000000000003,0.6,0.8,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-6-5;4-2-1;4-1-6;4-1-5;4-5-3;4-1-2;4-3-1;4-2-6;4-2-5;4-6-3;4-3-6;4-1-3;4-3-5;4-3-2;4-2-3,4-5-1;4-6-1;4-5-6;4-5-2,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-6-5,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-6-5;4-2-1;4-1-6,0,BREAK,56.372666666666674,1,54.39633333333334,0.604,0.522,1
1-4-2,0.5446666666666666,2026-06-20,0.5508333333333333,0.5403333333333333,0.38533333333333336,0,1.447,0.8618,0,0,0,0,0.5658,2000,400,600,800,逃げ,0,0.55335,59.782000000000004,1220,fit,202606200504,0.40399999999999997,0,0,0,0,58.913666666666664,49.834333333333326,53.7045,59.563599999999994,59.222,58.718666666666664,-0.8,0.16000000000000003,0.4,0.7,4-5-2;4-5-1;4-2-1;4-6-2;4-6-1;4-1-2;4-5-6;4-2-5;4-2-6;4-3-2;4-5-3;4-3-1;4-2-3;4-1-5;4-6-5;4-1-6;4-1-3;4-6-3;4-3-5;4-3-6,4-5-2;4-5-1;4-2-1;4-6-2,4-5-2;4-5-1;4-2-1;4-6-2;4-6-1;4-1-2,4-5-2;4-5-1;4-2-1;4-6-2;4-6-1;4-1-2;4-5-6;4-2-5,0.5,BREAK,49.834333333333326,0,54.39633333333334,0.4640000000000001,0.5569999999999999,1
4-1-5,0.8366666666666667,2026-06-20,0.7690333333333333,0.6983333333333334,0.5086666666666667,1,0.047,0.5116,1,0,1,1,0.6708999999999999,2000,400,600,800,差し,0,0.8112999999999999,81.13699999999999,650,fit,202606200608,0.03599999999999999,650,0,650,650,83.67366666666666,86.33433333333332,84.89949999999999,77.9978,80.292,77.44866666666667,0.6,0.86,1.0,1.0,4-5-1;4-6-1;4-5-2;4-5-6;4-1-5;4-6-5;4-2-1;4-5-3;4-6-2;4-1-6;4-1-2;4-3-1;4-2-5;4-2-6;4-3-5;4-1-3;4-6-3;4-3-6;4-3-2;4-2-3,4-5-1;4-6-1;4-5-2;4-5-6,4-5-1;4-6-1;4-5-2;4-5-6;4-1-5;4-6-5,4-5-1;4-6-1;4-5-2;4-5-6;4-1-5;4-6-5;4-2-1;4-5-3,0,BREAK,86.33433333333332,1,54.39633333333334,0.44,0.7014,4
1-4-5,0.7240000000000001,2026-06-20,0.6160000000000001,0.6020000000000001,0.258,0,1.343,0.8358,0,0,0,0,0.5432999999999999,2000,400,600,800,逃げ,0,0.70125,71.428,640,fit,202606200903,0.44,0,0,0,0,73.703,72.455,71.263,66.48760000000001,68.30300000000001,68.213,0.6,0.8300000000000001,0.20000000000000007,0.6000000000000001,4-5-2;4-5-1;4-2-5;4-5-3;4-5-6;4-2-1;4-1-5;4-1-2;4-6-2;4-6-1;4-6-5;4-3-5;4-3-2;4-3-1;4-2-3;4-2-6;4-1-3;4-1-6;4-6-3;4-3-6,4-5-2;4-5-1;4-2-5;4-5-3,4-5-2;4-5-1;4-2-5;4-5-3;4-5-6;4-2-1,4-5-2;4-5-1;4-2-5;4-5-3;4-5-6;4-2-1;4-1-5;4-1-2,0,BREAK,72.455,1,54.39633333333334,0.52,0.508,1
1-3-4,0.6153333333333334,2026-06-20,0.5784666666666667,0.5196666666666667,0.42333333333333334,0,-1.157,0.2107,0,0,0,0,0.5476999999999999,2000,400,600,800,逃げ,0,0.6071,59.513,530,fit,202606201102,0.24,0,0,0,0,60.336333333333336,57.28166666666667,58.178000000000004,57.742399999999996,58.493,56.03133333333334,-0.19999999999999996,0.49,0.4,0.7,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-3-1;4-1-2;4-1-6;4-1-5;4-6-2;4-5-3;4-6-5;4-1-3;4-2-6;4-2-5;4-6-3;4-3-2;4-3-6;4-3-5;4-2-3,4-5-1;4-6-1;4-5-2;4-2-1,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-3-1,4-5-1;4-6-1;4-5-2;4-2-1;4-5-6;4-3-1;4-1-2;4-1-6,0,BREAK,57.28166666666667,1,54.39633333333334,0.5760000000000001,0.5416,1
4-1-2,0.43266666666666664,2026-06-20,0.5159833333333333,0.5653333333333332,0.668,1,-1.918,0.0205,1,0,1,1,0.5585,2000,400,600,800,まくり差し,0,0.4371,41.752,3260,fit,202606201107,0.5839999999999999,3260,0,3260,3260,41.30866666666667,52.87633333333334,50.74825,46.576499999999996,45.4745,47.278666666666666,0.19999999999999996,0.44999999999999996,0.8,0.9,4-5-1;4-5-2;4-6-1;4-2-1;4-1-2;4-6-2;4-5-6;4-3-1;4-1-6;4-1-5;4-5-3;4-2-6;4-2-5;4-3-2;4-1-3;4-6-5;4-2-3;4-6-3;4-3-6;4-3-5,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-1-2;4-6-2,4-5-1;4-5-2;4-6-1;4-2-1;4-1-2;4-6-2;4-5-6;4-3-1,0,BREAK,52.87633333333334,0,54.39633333333334,0.30200000000000005,0.5993,4
1-2-4,0.872,2026-06-20,0.781425,0.7515000000000001,0.579,0,1.995,0.9986,0,0,0,0,0.6508,2000,400,600,800,逃げ,0,0.8480500000000001,86.76,2180,fit,202606201306,0.198,0,0,0,0,89.155,79.5195,81.07062499999999,81.57135,84.62625,83.73250000000002,0.6,0.86,0.0,0.5,4-5-1;4-5-2;4-6-1;4-5-6;4-2-1;4-5-3;4-3-1;4-6-2;4-1-5;4-1-2;4-6-5;4-1-6;4-2-5;4-1-3;4-3-5;4-3-2;4-2-6;4-6-3;4-2-3;4-3-6,4-5-1;4-5-2;4-6-1;4-5-6,4-5-1;4-5-2;4-6-1;4-5-6;4-2-1;4-5-3,4-5-1;4-5-2;4-6-1;4-5-6;4-2-1;4-5-3;4-3-1;4-6-2,0,BREAK,79.5195,1,54.39633333333334,0.369,0.69085,1
1-4-2,0.313,2026-06-20,0.49317500000000003,0.577,0.591,0,1.694,0.9234,0,0,0,0,0.6325000000000001,2000,400,600,800,逃げ,0,0.34304999999999997,34.809000000000005,840,fit,202606201312,0.6379999999999999,0,0,0,0,31.804,43.531500000000015,41.85337500000001,44.23825,40.81275000000001,43.684000000000005,0.19999999999999996,0.44999999999999996,0.0,0.5,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2;4-1-2;4-1-5;4-1-6;4-6-5;4-2-5;4-2-6;4-3-1;4-5-3;4-3-2;4-1-3;4-6-3;4-2-3;4-3-5;4-3-6,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2;4-1-2;4-1-5,-0.5,BREAK,43.531500000000015,0,54.39633333333334,0.159,0.6733500000000001,1
2-1-4,0.7273333333333334,2026-06-20,0.7160166666666667,0.8066666666666666,0.418,0,0.047,0.5116,0,0,0,0,0.685,2000,400,600,800,差し,0,0.7097,69.827,660,fit,202606201507,0.632,0,0,0,0,71.59033333333333,75.70266666666667,73.95075,70.3195,71.0245,75.16033333333334,1.0,0.88,0.4,0.7,4-5-1;4-5-2;4-2-1;4-6-1;4-6-2;4-1-2;4-5-6;4-2-5;4-2-6;4-1-5;4-1-6;4-6-5;4-5-3;4-3-1;4-3-2;4-2-3;4-1-3;4-6-3;4-3-5;4-3-6,4-5-1;4-5-2;4-2-1;4-6-1,4-5-1;4-5-2;4-2-1;4-6-1;4-6-2;4-1-2,4-5-1;4-5-2;4-2-1;4-6-1;4-6-2;4-1-2;4-5-6;4-2-5,-0.5,BREAK,75.70266666666667,1,54.39633333333334,0.11399999999999999,0.7047,2
1-2-4,0.41,2026-06-20,0.41689999999999994,0.44699999999999995,0.5506666666666667,0,0.047,0.5116,0,0,0,0,0.4272,2000,400,600,800,逃げ,0,0.42569999999999997,41.42699999999999,620,fit,202606201512,0.688,0,0,0,0,39.857,42.114999999999995,42.5795,40.4424,40.202,41.522,-0.6000000000000001,0.17000000000000004,0.8,0.9,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-2-1;4-1-2;4-6-5;4-1-6;4-5-3;4-1-5;4-3-1;4-2-6;4-2-5;4-6-3;4-3-2;4-1-3;4-3-6;4-3-5;4-2-3,4-5-1;4-5-2;4-6-1;4-5-6,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-2-1,4-5-1;4-5-2;4-6-1;4-5-6;4-6-2;4-2-1;4-1-2;4-6-5,-0.5,BREAK,42.114999999999995,0,54.39633333333334,0.516,0.42379999999999995,1
4-6-1,0.804,2026-06-20,0.7019500000000001,0.7170000000000001,0.682,1,0.676,0.6689,1,1,1,1,0.5573999999999999,2000,400,600,800,まくり,1,0.8224,85.91600000000001,5330,fit,202606201709,0.456,5330,5330,5330,5330,84.07600000000001,77.587,78.48475,75.58930000000001,78.9735,80.161,0.4,0.73,0.4,0.7,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2;4-5-6;4-2-6;4-2-5;4-1-6;4-1-5;4-5-3;4-6-5;4-3-1;4-3-2;4-2-3;4-1-3;4-6-3;4-3-6;4-3-5,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2;4-5-6;4-2-6,0.5,BREAK,77.587,1,54.39633333333334,0.37,0.5999,4
1-4-2,0.557,2026-06-20,0.6109,0.7005,0.36200000000000004,0,0.763,0.6908,0,0,0,0,0.6595,2000,400,600,800,逃げ,0,0.5674,56.313,920,fit,202606201712,0.6679999999999999,0,0,0,0,55.273,69.54700000000001,65.22550000000001,59.145,57.967999999999996,61.73050000000001,1.0,0.88,0.4,0.7,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2;4-5-6;4-1-6;4-3-1;4-2-6;4-1-5;4-2-5;4-5-3;4-6-5;4-3-2;4-1-3;4-2-3;4-6-3;4-3-6;4-3-5,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-1-2;4-5-6;4-1-6,-0.5,BREAK,69.54700000000001,1,54.39633333333334,0.15600000000000003,0.6648000000000001,1
1-3-2,0.399,2026-06-20,0.437725,0.363,0.497,0,1.88,0.9699,0,0,0,0,0.48150000000000004,2000,400,600,800,逃げ,0,0.41645000000000004,43.48500000000001,1450,fit,202606201805,0.24599999999999997,0,0,0,0,41.74000000000001,36.8865,39.44312500000001,44.716750000000005,43.67625,40.120000000000005,-0.8,0.16000000000000003,0.0,0.5,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-5-3;4-6-5;4-1-6;4-3-1;4-6-3;4-2-1;4-3-6;4-1-5;4-1-2;4-2-6;4-1-3;4-3-5;4-3-2;4-2-5;4-2-3,4-5-1;4-6-1;4-5-6;4-5-2,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-5-3,4-5-1;4-6-1;4-5-6;4-5-2;4-6-2;4-5-3;4-6-5;4-1-6,0,BREAK,36.8865,0,54.39633333333334,0.673,0.47644999999999993,1
,0.12,2026-06-20,0.30005,0.355,0.42533333333333334,0,-1.902,0.0246,0,0,0,0,0.49350000000000005,2000,400,600,800,,0,0.13155,11.213000000000001,0,fit,202606202012,0.724,0,0,0,0,10.058000000000002,19.098999999999997,18.15925,23.6765,19.060499999999998,20.633,-0.4,0.24,-0.6,0.2,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2;4-1-2;4-1-5;4-1-6;4-6-5;4-2-5;4-5-3;4-3-1;4-2-6;4-1-3;4-3-2;4-6-3;4-3-5;4-2-3;4-3-6,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2,4-5-1;4-5-2;4-6-1;4-2-1;4-5-6;4-6-2;4-1-2;4-1-5,0,BREAK,19.098999999999997,0,54.39633333333334,0.41,0.48009999999999997,0
2-6-4,0.184,2026-06-20,0.4011,0.476,0.34800000000000003,0,-1.781,0.0547,0,0,0,0,0.6222,2000,400,600,800,まくり,0,0.20525,21.744,2480,fit,202606202408,0.6599999999999999,0,0,0,0,19.619,35.353,33.206500000000005,35.772400000000005,30.474,32.759,-0.19999999999999996,0.28,0.19999999999999996,0.6,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-5-6;4-1-2;4-2-5;4-5-3;4-6-5;4-2-6;4-1-5;4-3-1;4-1-6;4-3-2;4-2-3;4-6-3;4-1-3;4-3-5;4-3-6,4-5-1;4-5-2;4-6-1;4-2-1,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-5-6,4-5-1;4-5-2;4-6-1;4-2-1;4-6-2;4-5-6;4-1-2;4-2-5,0.5,BREAK,35.353,0,54.39633333333334,0.23199999999999998,0.6182000000000001,2
5-1-4,0.5933333333333334,2026-06-21,0.6055166666666667,0.7276666666666667,0.6106666666666667,0,-1.77,0.0575,0,0,0,0,0.5816999999999999,2000,400,600,800,まくり差し,0,0.57245,58.475,8180,fit,202606210401,0.8360000000000001,0,0,0,0,60.56333333333333,57.71366666666666,58.20125,60.6729,61.17250000000001,66.60833333333335,0.6,0.6799999999999999,-0.4,0.3,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6;4-6-2;4-1-5;4-2-5;4-5-3;4-3-1;4-6-5;4-3-2;4-1-6;4-2-6;4-1-3;4-2-3;4-3-5;4-6-3;4-3-6,4-5-1;4-5-2;4-2-1;4-6-1,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6,4-5-1;4-5-2;4-2-1;4-6-1;4-1-2;4-5-6;4-6-2;4-1-5,0.5,BREAK,57.71366666666666,1,54.39633333333334,0.138,0.6176999999999999,5
1-4-5,0.7293333333333334,2026-06-21,0.7307666666666667,0.7426666666666667,0.398,0,1.031,0.7579,0,0,0,0,0.7125,2000,400,600,800,逃げ,0,0.7013500000000001,71.12600000000002,1010,fit,202606210504,0.31199999999999994,0,0,0,0,73.92433333333334,79.06766666666665,76.8335,73.597,73.99600000000001,74.52433333333335,1.0,0.97,0.19999999999999996,0.6,4-5-1;4-5-2;4-6-1;4-5-6;4-5-3;4-2-1;4-6-2;4-6-5;4-1-5;4-3-1;4-1-2;4-1-6;4-2-5;4-2-6;4-3-5;4-6-3;4-1-3;4-3-2;4-3-6;4-2-3,4-5-1;4-5-2;4-6-1;4-5-6,4-5-1;4-5-2;4-6-1;4-5-6;4-5-3;4-2-1,4-5-1;4-5-2;4-6-1;4-5-6;4-5-3;4-2-1;4-6-2;4-6-5,0,BREAK,79.06766666666665,1,54.39633333333334,0.24400000000000002,0.7322,1
2-4-5,0.43000000000000005,2026-06-21,0.49660000000000004,0.512,0.30300000000000005,0,1.25,0.8126,0,0,0,0,0.5830500000000001,2000,400,600,800,まくり,0,0.4313,44.34,860,fit,202606210602,0.494,0,0,0,0,44.21000000000001,48.062000000000005,48.125,49.575100000000006,47.540000000000006,47.90000000000001,-0.19999999999999996,0.34,0.4,0.7,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2;4-1-2;4-2-5;4-5-3;4-6-5;4-1-5;4-2-6;4-3-1;4-3-2;4-1-6;4-2-3;4-3-5;4-6-3;4-1-3;4-3-6,4-5-1;4-5-2;4-5-6;4-6-1,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2,4-5-1;4-5-2;4-5-6;4-6-1;4-2-1;4-6-2;4-1-2;4-2-5,0,BREAK,48.062000000000005,0,54.39633333333334,0.40599999999999997,0.5632,2
