actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,model,odds_pre,payout100,period,race_code,score
4-3-5,A,5-4-3,0.001532374450148596,0.015323744501485957,2026-08-21,2.2096839571142755,5,0.1,5頭展開,1442.0,70070,test,202608211311,57.619
4-3-5,A,5-4-6,0.0051380704043047665,0.05138070404304766,2026-08-21,2.2155359583362153,5,0.1,5頭展開,431.2,70070,test,202608211311,57.619
4-3-5,A,5-6-1,0.0024239809947307657,0.024239809947307654,2026-08-21,2.204125918508685,5,0.1,5頭展開,909.3,70070,test,202608211311,57.619
4-3-5,A,5-6-2,0.002265729983452693,0.02265729983452693,2026-08-21,2.203875554904435,5,0.1,5頭展開,972.7,70070,test,202608211311,57.619
4-3-5,A,5-6-3,0.001685392597021009,0.016853925970210088,2026-08-21,2.2028081243064586,5,0.1,5頭展開,1307.0,70070,test,202608211311,57.619
4-3-5,A,5-6-4,0.002317319140850128,0.02317319140850128,2026-08-21,2.202843575292132,5,0.1,5頭展開,950.6,70070,test,202608211311,57.619
3-6-5,A,5-1-2,0.01808287985183821,0.1808287985183821,2026-08-21,2.537028043212901,5,0.1,5頭展開,140.3,14490,test,202608212106,71.664
3-6-5,A,5-1-3,0.0030698052594291193,0.030698052594291193,2026-08-21,0.7082040733502978,5,0.1,5頭展開,230.7,14490,test,202608212106,71.664
3-6-5,A,5-1-4,0.0032726479454237237,0.032726479454237234,2026-08-21,0.6915105108680328,5,0.1,5頭展開,211.3,14490,test,202608212106,71.664
3-6-5,A,5-1-6,0.013145215698718815,0.13145215698718815,2026-08-21,2.664535222130304,5,0.1,5頭展開,202.7,14490,test,202608212106,71.664
3-6-5,A,5-2-1,0.004434258042918661,0.0443425804291866,2026-08-21,0.6899705514781436,5,0.1,5頭展開,155.6,14490,test,202608212106,71.664
3-6-5,A,5-2-3,0.002695318038728533,0.026953180387285326,2026-08-21,0.6441810112561194,5,0.1,5頭展開,239.0,14490,test,202608212106,71.664
3-6-5,A,5-2-4,0.005757472243164922,0.05757472243164922,2026-08-21,0.6454126384587877,5,0.1,5頭展開,112.1,14490,test,202608212106,71.664
3-6-5,A,5-2-6,0.008643191879042209,0.08643191879042209,2026-08-21,0.6473750717402614,5,0.1,5頭展開,74.9,14490,test,202608212106,71.664
3-6-5,A,5-3-1,0.0021487339400595895,0.021487339400595894,2026-08-21,0.6437606884418531,5,0.1,5頭展開,299.6,14490,test,202608212106,71.664
3-6-5,A,5-3-2,0.0018605467416073105,0.018605467416073104,2026-08-21,0.6439352272702902,5,0.1,5頭展開,346.1,14490,test,202608212106,71.664
3-6-5,A,5-3-4,0.0014099827636423106,0.014099827636423104,2026-08-21,0.6432341367736221,5,0.1,5頭展開,456.2,14490,test,202608212106,71.664
3-6-5,A,5-3-6,0.0018947160771389103,0.018947160771389103,2026-08-21,0.6445824094426573,5,0.1,5頭展開,340.2,14490,test,202608212106,71.664
3-6-5,A,5-4-1,0.0035631366263794567,0.03563136626379457,2026-08-21,0.681271722963752,5,0.1,5頭展開,191.2,14490,test,202608212106,71.664
3-6-5,A,5-4-2,0.004698531360158071,0.0469853136015807,2026-08-21,0.650276740245877,5,0.1,5頭展開,138.4,14490,test,202608212106,71.664
3-6-5,A,5-4-3,0.0014547851865345197,0.014547851865345195,2026-08-21,0.6489796717130493,5,0.1,5頭展開,446.1,14490,test,202608212106,71.664
3-6-5,A,5-4-6,0.006039145374672869,0.06039145374672869,2026-08-21,0.6733647092760249,5,0.1,5頭展開,111.5,14490,test,202608212106,71.664
3-6-5,A,5-6-1,0.003926078021688108,0.039260780216881085,2026-08-21,0.6458398345676938,5,0.1,5頭展開,164.5,14490,test,202608212106,71.664
3-6-5,A,5-6-2,0.006434674532724525,0.06434674532724524,2026-08-21,0.6486151928986321,5,0.1,5頭展開,100.8,14490,test,202608212106,71.664
3-6-5,A,5-6-3,0.002179632949585847,0.02179632949585847,2026-08-21,0.643427646717742,5,0.1,5頭展開,295.2,14490,test,202608212106,71.664
3-6-5,A,5-6-4,0.005289247466544291,0.052892474665442904,2026-08-21,0.6431724919317857,5,0.1,5頭展開,121.6,14490,test,202608212106,71.664
5-2-4,A,5-1-2,0.02883696448482022,0.28836964484820216,2026-08-21,0.4902283962419437,5,0.1,5頭展開,17.0,7440,test,202608212308,74.74166666666667
5-2-4,A,5-1-3,0.00890840738104645,0.08908407381046449,2026-08-21,0.21112925493080084,5,0.1,5頭展開,23.7,7440,test,202608212308,74.74166666666667
5-2-4,A,5-1-4,0.014938628623323721,0.14938628623323721,2026-08-21,0.18822672065387888,5,0.1,5頭展開,12.6,7440,test,202608212308,74.74166666666667
5-2-4,A,5-1-6,0.006195907144794898,0.061959071447948974,2026-08-21,0.5991442209016666,5,0.1,5頭展開,96.7,7440,test,202608212308,74.74166666666667
5-2-4,A,5-2-1,0.005391693342098212,0.05391693342098212,2026-08-21,0.187091758970808,5,0.1,5頭展開,34.7,7440,test,202608212308,74.74166666666667
5-2-4,A,5-2-3,0.003022865854756392,0.030228658547563916,2026-08-21,0.18076737811443222,5,0.1,5頭展開,59.8,7440,test,202608212308,74.74166666666667
5-2-4,A,5-2-4,0.003823830124495812,0.03823830124495812,2026-08-21,0.1808671648886519,5,0.1,5頭展開,47.3,7440,test,202608212308,74.74166666666667
5-2-4,A,5-2-6,0.0007143285475265802,0.007143285475265802,2026-08-21,0.18115371965274074,5,0.1,5頭展開,253.6,7440,test,202608212308,74.74166666666667
5-2-4,A,5-3-1,0.0031295637715004648,0.03129563771500465,2026-08-21,0.1812017423698769,5,0.1,5頭展開,57.9,7440,test,202608212308,74.74166666666667
5-2-4,A,5-3-2,0.0016980059980115179,0.01698005998011518,2026-08-21,0.18083763878822665,5,0.1,5頭展開,106.5,7440,test,202608212308,74.74166666666667
5-2-4,A,5-3-4,0.0017683980095706453,0.01768398009570645,2026-08-21,0.18073027657811996,5,0.1,5頭展開,102.2,7440,test,202608212308,74.74166666666667
5-2-4,A,5-3-6,0.0006141452548357389,0.0061414525483573885,2026-08-21,0.18092719207460867,5,0.1,5頭展開,294.6,7440,test,202608212308,74.74166666666667
5-2-4,A,5-4-1,0.008139329698418683,0.08139329698418683,2026-08-21,0.18801851603347158,5,0.1,5頭展開,23.1,7440,test,202608212308,74.74166666666667
5-2-4,A,5-4-2,0.004611017021155704,0.04611017021155704,2026-08-21,0.18121296893141917,5,0.1,5頭展開,39.3,7440,test,202608212308,74.74166666666667
5-2-4,A,5-4-3,0.003914043749999859,0.03914043749999859,2026-08-21,0.18122022562499346,5,0.1,5頭展開,46.3,7440,test,202608212308,74.74166666666667
5-2-4,A,5-4-6,0.0015568895440489794,0.015568895440489793,2026-08-21,0.18340158828896977,5,0.1,5頭展開,117.8,7440,test,202608212308,74.74166666666667
5-2-4,A,5-6-1,0.0007416022284387312,0.007416022284387312,2026-08-21,0.18117342440758205,5,0.1,5頭展開,244.3,7440,test,202608212308,74.74166666666667
5-2-4,A,5-6-2,0.0007406315286315351,0.007406315286315351,2026-08-21,0.18093628244468404,5,0.1,5頭展開,244.3,7440,test,202608212308,74.74166666666667
5-2-4,A,5-6-3,0.0006313514937388334,0.006313514937388334,2026-08-21,0.18069279750805411,5,0.1,5頭展開,286.2,7440,test,202608212308,74.74166666666667
5-2-4,A,5-6-4,0.0006223961987870316,0.006223961987870316,2026-08-21,0.1806816165078753,5,0.1,5頭展開,290.3,7440,test,202608212308,74.74166666666667
4-5-6,A,5-1-2,0.015098599039403174,0.15098599039403174,2026-08-22,2.482209682077882,5,0.1,5頭展開,164.4,7830,test,202608220205,58.01833333333335
4-5-6,A,5-1-3,0.00557042051896254,0.0557042051896254,2026-08-22,0.5553709257405652,5,0.1,5頭展開,99.7,7830,test,202608220205,58.01833333333335
4-5-6,A,5-1-4,0.015068680559671128,0.15068680559671127,2026-08-22,0.5048007987489828,5,0.1,5頭展開,33.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-1-6,0.010549456699813966,0.10549456699813965,2026-08-22,2.034990197394114,5,0.1,5頭展開,192.9,7830,test,202608220205,58.01833333333335
4-5-6,A,5-2-1,0.002223015414846201,0.02223015414846201,2026-08-22,0.4717238710303638,5,0.1,5頭展開,212.2,7830,test,202608220205,58.01833333333335
4-5-6,A,5-2-3,0.0017539716925562285,0.017539716925562283,2026-08-22,0.4498937391406726,5,0.1,5頭展開,256.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-2-4,0.0029746049231433075,0.029746049231433074,2026-08-22,0.45065264585621106,5,0.1,5頭展開,151.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-2-6,0.001119219050327541,0.01119219050327541,2026-08-22,0.45048566775683524,5,0.1,5頭展開,402.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-3-1,0.0035901380654874675,0.03590138065487467,2026-08-22,0.45056232721867717,5,0.1,5頭展開,125.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-3-2,0.0013684765757483203,0.013684765757483203,2026-08-22,0.4499550981060477,5,0.1,5頭展開,328.8,7830,test,202608220205,58.01833333333335
4-5-6,A,5-3-4,0.00558756877993129,0.055875687799312894,2026-08-22,0.44979928678446884,5,0.1,5頭展開,80.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-3-6,0.001465535040376095,0.01465535040376095,2026-08-22,0.4500658108994988,5,0.1,5頭展開,307.1,7830,test,202608220205,58.01833333333335
4-5-6,A,5-4-1,0.015383395720297031,0.1538339572029703,2026-08-22,0.492268663049505,5,0.1,5頭展開,32.0,7830,test,202608220205,58.01833333333335
4-5-6,A,5-4-2,0.003757365411577206,0.03757365411577206,2026-08-22,0.4542654782596842,5,0.1,5頭展開,120.9,7830,test,202608220205,58.01833333333335
4-5-6,A,5-4-3,0.007833172935878475,0.07833172935878474,2026-08-22,0.451974078400188,5,0.1,5頭展開,57.7,7830,test,202608220205,58.01833333333335
4-5-6,A,5-4-6,0.0021601196126083163,0.021601196126083164,2026-08-22,0.4894831042170445,5,0.1,5頭展開,226.6,7830,test,202608220205,58.01833333333335
4-5-6,A,5-6-1,0.0016427918216667219,0.01642791821666722,2026-08-22,0.45111063422968184,5,0.1,5頭展開,274.6,7830,test,202608220205,58.01833333333335
4-5-6,A,5-6-2,0.0011768451361923108,0.011768451361923107,2026-08-22,0.45037863362079733,5,0.1,5頭展開,382.7,7830,test,202608220205,58.01833333333335
4-5-6,A,5-6-3,0.0008478864384857357,0.008478864384857357,2026-08-22,0.4498037556166828,5,0.1,5頭展開,530.5,7830,test,202608220205,58.01833333333335
4-5-6,A,5-6-4,0.000828736563026952,0.00828736563026952,2026-08-22,0.4499210800673322,5,0.1,5頭展開,542.9,7830,test,202608220205,58.01833333333335
4-5-6,A,5-1-2,0.013285590112154091,0.13285590112154091,2026-08-22,1.9184392121950509,5,0.1,5頭展開,144.4,930,test,202608220206,67.14366666666666
4-5-6,A,5-1-3,0.0018331434573418586,0.018331434573418584,2026-08-22,0.39724218720598076,5,0.1,5頭展開,216.7,930,test,202608220206,67.14366666666666
4-5-6,A,5-1-4,0.003044478238378564,0.03044478238378564,2026-08-22,0.28130978922617933,5,0.1,5頭展開,92.4,930,test,202608220206,67.14366666666666
4-5-6,A,5-1-6,0.012298670791898557,0.12298670791898555,2026-08-22,1.286440964832589,5,0.1,5頭展開,104.6,930,test,202608220206,67.14366666666666
4-5-6,A,5-2-1,0.0018481708159381674,0.018481708159381674,2026-08-22,0.2681695853926281,5,0.1,5頭展開,145.1,930,test,202608220206,67.14366666666666
4-5-6,A,5-2-3,0.0012347219567053155,0.012347219567053154,2026-08-22,0.23595536592638577,5,0.1,5頭展開,191.1,930,test,202608220206,67.14366666666666
4-5-6,A,5-2-4,0.004963374947564426,0.04963374947564426,2026-08-22,0.23576031000931022,5,0.1,5頭展開,47.5,930,test,202608220206,67.14366666666666
4-5-6,A,5-2-6,0.0042079939505788545,0.04207993950578854,2026-08-22,0.23648926002253162,5,0.1,5頭展開,56.2,930,test,202608220206,67.14366666666666
4-5-6,A,5-3-1,0.000938737871117276,0.00938737871117276,2026-08-22,0.236749691095777,5,0.1,5頭展開,252.2,930,test,202608220206,67.14366666666666
4-5-6,A,5-3-2,0.0007770060425866002,0.007770060425866001,2026-08-22,0.23675374117613707,5,0.1,5頭展開,304.7,930,test,202608220206,67.14366666666666
4-5-6,A,5-3-4,0.0013517518539986478,0.013517518539986478,2026-08-22,0.234934472224965,5,0.1,5頭展開,173.8,930,test,202608220206,67.14366666666666
4-5-6,A,5-3-6,0.001463225452966583,0.01463225452966583,2026-08-22,0.23689620083528978,5,0.1,5頭展開,161.9,930,test,202608220206,67.14366666666666
4-5-6,A,5-4-1,0.0059887450075994785,0.05988745007599478,2026-08-22,0.26051040783057733,5,0.1,5頭展開,43.5,930,test,202608220206,67.14366666666666
4-5-6,A,5-4-2,0.008670545482673497,0.08670545482673496,2026-08-22,0.2375729462252538,5,0.1,5頭展開,27.4,930,test,202608220206,67.14366666666666
4-5-6,A,5-4-3,0.0028693908090522387,0.028693908090522385,2026-08-22,0.24246352336491417,5,0.1,5頭展開,84.5,930,test,202608220206,67.14366666666666
4-5-6,A,5-4-6,0.01679240883158031,0.16792408831580308,2026-08-22,0.24516916894107252,5,0.1,5頭展開,14.6,930,test,202608220206,67.14366666666666
4-5-6,A,5-6-1,0.0027112805832277052,0.02711280583227705,2026-08-22,0.2356102826824876,5,0.1,5頭展開,86.9,930,test,202608220206,67.14366666666666
4-5-6,A,5-6-2,0.0048209793794741435,0.04820979379474143,2026-08-22,0.23622798959423302,5,0.1,5頭展開,49.0,930,test,202608220206,67.14366666666666
4-5-6,A,5-6-3,0.0016784478245772316,0.016784478245772314,2026-08-22,0.23464700587589699,5,0.1,5頭展開,139.8,930,test,202608220206,67.14366666666666
4-5-6,A,5-6-4,0.009221336590586457,0.09221336590586456,2026-08-22,0.234221949400896,5,0.1,5頭展開,25.4,930,test,202608220206,67.14366666666666
5-2-1,A,5-1-2,0.026571095212858623,0.2657109521285862,2026-08-22,0.7041340231407535,5,0.1,5頭展開,26.5,2950,test,202608220401,57.83366666666666
5-2-1,A,5-1-3,0.0015207538679848456,0.015207538679848455,2026-08-22,0.20925573223471475,5,0.1,5頭展開,137.6,2950,test,202608220401,57.83366666666666
5-2-1,A,5-1-4,0.004028701582137261,0.04028701582137261,2026-08-22,0.18129157119617675,5,0.1,5頭展開,45.0,2950,test,202608220401,57.83366666666666
5-2-1,A,5-1-6,0.008901805463169597,0.08901805463169597,2026-08-22,0.32491589940569027,5,0.1,5頭展開,36.5,2950,test,202608220401,57.83366666666666
5-2-1,A,5-2-1,0.006303536452976388,0.06303536452976388,2026-08-22,0.188475739943994,5,0.1,5頭展開,29.9,2950,test,202608220401,57.83366666666666
5-2-1,A,5-2-3,0.001108459786242667,0.011084597862426668,2026-08-22,0.17624510601258403,5,0.1,5頭展開,159.0,2950,test,202608220401,57.83366666666666
5-2-1,A,5-2-4,0.006638100640283894,0.06638100640283894,2026-08-22,0.1759096669675232,5,0.1,5頭展開,26.5,2950,test,202608220401,57.83366666666666
5-2-1,A,5-2-6,0.008759132391974282,0.08759132391974282,2026-08-22,0.1760585610786831,5,0.1,5頭展開,20.1,2950,test,202608220401,57.83366666666666
5-2-1,A,5-3-1,0.0008622449647793577,0.008622449647793577,2026-08-22,0.17598419731146692,5,0.1,5頭展開,204.1,2950,test,202608220401,57.83366666666666
5-2-1,A,5-3-2,0.0005824689216523554,0.0058246892165235535,2026-08-22,0.17613860190767225,5,0.1,5頭展開,302.4,2950,test,202608220401,57.83366666666666
5-2-1,A,5-3-4,0.0004661159820325523,0.004661159820325523,2026-08-22,0.17567911362806896,5,0.1,5頭展開,376.9,2950,test,202608220401,57.83366666666666
5-2-1,A,5-3-6,0.0005815814636881744,0.005815814636881744,2026-08-22,0.17587023461930393,5,0.1,5頭展開,302.4,2950,test,202608220401,57.83366666666666
5-2-1,A,5-4-1,0.0035255422842400165,0.035255422842400165,2026-08-22,0.17909754803939282,5,0.1,5頭展開,50.8,2950,test,202608220401,57.83366666666666
5-2-1,A,5-4-2,0.004922377968941995,0.04922377968941994,2026-08-22,0.1762211312881234,5,0.1,5頭展開,35.8,2950,test,202608220401,57.83366666666666
5-2-1,A,5-4-3,0.0006406549752143823,0.006406549752143822,2026-08-22,0.17630824917899798,5,0.1,5頭展開,275.2,2950,test,202608220401,57.83366666666666
5-2-1,A,5-4-6,0.006251681433348456,0.06251681433348456,2026-08-22,0.17629741642042646,5,0.1,5頭展開,28.2,2950,test,202608220401,57.83366666666666
5-2-1,A,5-6-1,0.004022921811957963,0.04022921811957963,2026-08-22,0.175801683182563,5,0.1,5頭展開,43.7,2950,test,202608220401,57.83366666666666
5-2-1,A,5-6-2,0.007887345335575493,0.07887345335575494,2026-08-22,0.1758878009833335,5,0.1,5頭展開,22.3,2950,test,202608220401,57.83366666666666
5-2-1,A,5-6-3,0.0010543910263905796,0.010543910263905797,2026-08-22,0.17566154499667055,5,0.1,5頭展開,166.6,2950,test,202608220401,57.83366666666666
5-2-1,A,5-6-4,0.005371088434551122,0.05371088434551122,2026-08-22,0.17563459180982172,5,0.1,5頭展開,32.7,2950,test,202608220401,57.83366666666666
1-3-4,low,5-1-2,0.026209559927082876,0.26209559927082876,2026-08-22,0.8806412135499847,5,0.1,5頭展開,33.6,15250,test,202608220807,46.54900000000001
1-3-4,low,5-1-3,0.003572259478289762,0.03572259478289762,2026-08-22,0.25720268243686284,5,0.1,5頭展開,72.0,15250,test,202608220807,46.54900000000001
1-3-4,low,5-1-4,0.006145317068065594,0.061453170680655936,2026-08-22,0.23966736565455815,5,0.1,5頭展開,39.0,15250,test,202608220807,46.54900000000001
1-3-4,low,5-1-6,0.00592593685768745,0.0592593685768745,2026-08-22,0.6216307763714136,5,0.1,5頭展開,104.9,15250,test,202608220807,46.54900000000001
1-3-4,low,5-2-1,0.00598099226568077,0.05980992265680769,2026-08-22,0.2422301867600712,5,0.1,5頭展開,40.5,15250,test,202608220807,46.54900000000001
1-3-4,low,5-2-3,0.003195757383767017,0.031957573837670165,2026-08-22,0.2262596227707048,5,0.1,5頭展開,70.8,15250,test,202608220807,46.54900000000001
1-3-4,low,5-2-4,0.011849764498453914,0.11849764498453913,2026-08-22,0.22633050192046977,5,0.1,5頭展開,19.1,15250,test,202608220807,46.54900000000001
1-3-4,low,5-2-6,0.005929139462759608,0.05929139462759608,2026-08-22,0.22649312747741707,5,0.1,5頭展開,38.2,15250,test,202608220807,46.54900000000001
1-3-4,low,5-3-1,0.002108503506434116,0.021085035064341156,2026-08-22,0.22624242624038063,5,0.1,5頭展開,107.3,15250,test,202608220807,46.54900000000001
1-3-4,low,5-3-2,0.0013133658403550945,0.013133658403550944,2026-08-22,0.22642427087721828,5,0.1,5頭展開,172.4,15250,test,202608220807,46.54900000000001
1-3-4,low,5-3-4,0.0011899515240512322,0.011899515240512321,2026-08-22,0.225971794417329,5,0.1,5頭展開,189.9,15250,test,202608220807,46.54900000000001
1-3-4,low,5-3-6,0.0012471372947405039,0.012471372947405038,2026-08-22,0.22610599153645336,5,0.1,5頭展開,181.3,15250,test,202608220807,46.54900000000001
1-3-4,low,5-4-1,0.004372489824469905,0.043724898244699044,2026-08-22,0.24223593627563272,5,0.1,5頭展開,55.4,15250,test,202608220807,46.54900000000001
1-3-4,low,5-4-2,0.008429925301976282,0.08429925301976282,2026-08-22,0.22760798315335962,5,0.1,5頭展開,27.0,15250,test,202608220807,46.54900000000001
1-3-4,low,5-4-3,0.0015285231995839992,0.015285231995839992,2026-08-22,0.22851421833780788,5,0.1,5頭展開,149.5,15250,test,202608220807,46.54900000000001
1-3-4,low,5-4-6,0.004310379626163703,0.043103796261637024,2026-08-22,0.23060530999975812,5,0.1,5頭展開,53.5,15250,test,202608220807,46.54900000000001
1-3-4,low,5-6-1,0.0015705447320186463,0.01570544732018646,2026-08-22,0.2263154958838869,5,0.1,5頭展開,144.1,15250,test,202608220807,46.54900000000001
1-3-4,low,5-6-2,0.002002397302647921,0.020023973026479208,2026-08-22,0.22687161439000944,5,0.1,5頭展開,113.3,15250,test,202608220807,46.54900000000001
1-3-4,low,5-6-3,0.0012295891469297328,0.012295891469297328,2026-08-22,0.22587552629099192,5,0.1,5頭展開,183.7,15250,test,202608220807,46.54900000000001
1-3-4,low,5-6-4,0.001888465758841873,0.01888465758841873,2026-08-22,0.225860504757488,5,0.1,5頭展開,119.6,15250,test,202608220807,46.54900000000001
1-4-3,low,5-1-2,0.022527811869606524,0.22527811869606523,2026-08-22,2.617731739248278,5,0.1,5頭展開,116.2,1610,test,202608221605,33.723
1-4-3,low,5-1-3,0.0068521987206547515,0.06852198720654751,2026-08-22,1.1395206472448853,5,0.1,5頭展開,166.3,1610,test,202608221605,33.723
1-4-3,low,5-1-4,0.018407950087649453,0.18407950087649452,2026-08-22,0.9866661246980107,5,0.1,5頭展開,53.6,1610,test,202608221605,33.723
1-4-3,low,5-1-6,0.011472818075973336,0.11472818075973336,2026-08-22,2.9313050184111873,5,0.1,5頭展開,255.5,1610,test,202608221605,33.723
1-4-3,low,5-2-1,0.003734059237392442,0.03734059237392442,2026-08-22,0.9745894609594274,5,0.1,5頭展開,261.0,1610,test,202608221605,33.723
1-4-3,low,5-2-3,0.001465663066561959,0.01465663066561959,2026-08-22,0.9419816528793711,5,0.1,5頭展開,642.7,1610,test,202608221605,33.723
1-4-3,low,5-2-4,0.00276675016233219,0.027667501623321898,2026-08-22,0.942631780306577,5,0.1,5頭展開,340.7,1610,test,202608221605,33.723
1-4-3,low,5-2-6,0.001156062601111626,0.01156062601111626,2026-08-22,0.9431158699868645,5,0.1,5頭展開,815.8,1610,test,202608221605,33.723
1-4-3,low,5-3-1,0.003059327883267683,0.03059327883267683,2026-08-22,0.9438026519880802,5,0.1,5頭展開,308.5,1610,test,202608221605,33.723
1-4-3,low,5-3-2,0.001321259615466825,0.013212596154668249,2026-08-22,0.9420581058278462,5,0.1,5頭展開,713.0,1610,test,202608221605,33.723
1-4-3,low,5-3-4,0.0016429632669890427,0.016429632669890427,2026-08-22,0.9417465446381194,5,0.1,5頭展開,573.2,1610,test,202608221605,33.723
1-4-3,low,5-3-6,0.000933281196707168,0.00933281196707168,2026-08-22,0.9426140086742397,5,0.1,5頭展開,1010.0,1610,test,202608221605,33.723
1-4-3,low,5-4-1,0.013154159566944108,0.13154159566944107,2026-08-22,0.9786694717806418,5,0.1,5頭展開,74.4,1610,test,202608221605,33.723
1-4-3,low,5-4-2,0.0033223823441177504,0.033223823441177504,2026-08-22,0.9458822533703235,5,0.1,5頭展開,284.7,1610,test,202608221605,33.723
1-4-3,low,5-4-3,0.0022462073035013725,0.022462073035013724,2026-08-22,0.9481241028079294,5,0.1,5頭展開,422.1,1610,test,202608221605,33.723
1-4-3,low,5-4-6,0.002323733620313798,0.023237336203137976,2026-08-22,0.9664408126885085,5,0.1,5頭展開,415.9,1610,test,202608221605,33.723
1-4-3,low,5-6-1,0.0011253114296073524,0.011253114296073525,2026-08-22,0.9452616008701761,5,0.1,5頭展開,840.0,1610,test,202608221605,33.723
1-4-3,low,5-6-2,0.0006456816871445555,0.006456816871445554,2026-08-22,0.9439866266053402,5,0.1,5頭展開,1462.0,1610,test,202608221605,33.723
1-4-3,low,5-6-3,0.0007992870102381307,0.007992870102381307,2026-08-22,0.941560098060518,5,0.1,5頭展開,1178.0,1610,test,202608221605,33.723
1-4-3,low,5-6-4,0.0010430912544199392,0.010430912544199393,2026-08-22,0.9414941662394372,5,0.1,5頭展開,902.6,1610,test,202608221605,33.723
1-3-4,low,5-1-2,0.024903953401734083,0.2490395340173408,2026-08-22,2.4181738753083795,5,0.1,5頭展開,97.1,1220,test,202608222012,43.462666666666664
1-3-4,low,5-1-3,0.009408254944928652,0.09408254944928651,2026-08-22,0.8288672606482143,5,0.1,5頭展開,88.1,1220,test,202608222012,43.462666666666664
1-3-4,low,5-1-4,0.009209283804724149,0.09209283804724148,2026-08-22,0.763449627411632,5,0.1,5頭展開,82.9,1220,test,202608222012,43.462666666666664
1-3-4,low,5-1-6,0.011844916919020435,0.11844916919020435,2026-08-22,1.4450798641204932,5,0.1,5頭展開,122.0,1220,test,202608222012,43.462666666666664
1-3-4,low,5-2-1,0.0034706051051735967,0.034706051051735964,2026-08-22,0.7808861486640593,5,0.1,5頭展開,225.0,1220,test,202608222012,43.462666666666664
1-3-4,low,5-2-3,0.002318363598393421,0.02318363598393421,2026-08-22,0.7358486061300719,5,0.1,5頭展開,317.4,1220,test,202608222012,43.462666666666664
1-3-4,low,5-2-4,0.002431651841789678,0.02431651841789678,2026-08-22,0.7363041776939144,5,0.1,5頭展開,302.8,1220,test,202608222012,43.462666666666664
1-3-4,low,5-2-6,0.0019592495632092637,0.019592495632092637,2026-08-22,0.7366778357666831,5,0.1,5頭展開,376.0,1220,test,202608222012,43.462666666666664
1-3-4,low,5-3-1,0.004257584098835385,0.042575840988353854,2026-08-22,0.7365620490985216,5,0.1,5頭展開,173.0,1220,test,202608222012,43.462666666666664
1-3-4,low,5-3-2,0.0018826117871383213,0.018826117871383212,2026-08-22,0.7359129475923697,5,0.1,5頭展開,390.9,1220,test,202608222012,43.462666666666664
1-3-4,low,5-3-4,0.0022369252819273515,0.022369252819273513,2026-08-22,0.7352773401695204,5,0.1,5頭展開,328.7,1220,test,202608222012,43.462666666666664
1-3-4,low,5-3-6,0.0015686524243037456,0.015686524243037455,2026-08-22,0.7358548522408871,5,0.1,5頭展開,469.1,1220,test,202608222012,43.462666666666664
1-3-4,low,5-4-1,0.006598261296366767,0.06598261296366767,2026-08-22,0.7541812661747215,5,0.1,5頭展開,114.3,1220,test,202608222012,43.462666666666664
1-3-4,low,5-4-2,0.0031705736821053634,0.03170573682105363,2026-08-22,0.7374754384577075,5,0.1,5頭展開,232.6,1220,test,202608222012,43.462666666666664
1-3-4,low,5-4-3,0.002785803161138852,0.02785803161138852,2026-08-22,0.7371235164373403,5,0.1,5頭展開,264.6,1220,test,202608222012,43.462666666666664
1-3-4,low,5-4-6,0.004727040058981684,0.04727040058981684,2026-08-22,0.7388363612188373,5,0.1,5頭展開,156.3,1220,test,202608222012,43.462666666666664
1-3-4,low,5-6-1,0.0023889661478899427,0.023889661478899423,2026-08-22,0.7362793667796803,5,0.1,5頭展開,308.2,1220,test,202608222012,43.462666666666664
1-3-4,low,5-6-2,0.0015963706482637803,0.015963706482637802,2026-08-22,0.7364057800440819,5,0.1,5頭展開,461.3,1220,test,202608222012,43.462666666666664
1-3-4,low,5-6-3,0.001243237113975691,0.012432371139756909,2026-08-22,0.7352504292052237,5,0.1,5頭展開,591.4,1220,test,202608222012,43.462666666666664
1-3-4,low,5-6-4,0.0019976951200998475,0.019976951200998475,2026-08-22,0.7351518041967439,5,0.1,5頭展開,368.0,1220,test,202608222012,43.462666666666664
4-6-1,preA,5-1-2,0.019241256388232438,0.19241256388232436,2026-08-22,3.8578719058406037,5,0.1,5頭展開,200.5,8170,test,202608222212,53.70400000000001
4-6-1,preA,5-1-3,0.005936500397504586,0.05936500397504585,2026-08-22,1.2514142837939668,5,0.1,5頭展開,210.8,8170,test,202608222212,53.70400000000001
4-6-1,preA,5-1-4,0.004757678816345679,0.047576788163456785,2026-08-22,1.183710489506805,5,0.1,5頭展開,248.8,8170,test,202608222212,53.70400000000001
4-6-1,preA,5-1-6,0.01603151782502443,0.16031517825024427,2026-08-22,2.707723360646626,5,0.1,5頭展開,168.9,8170,test,202608222212,53.70400000000001
4-6-1,preA,5-2-1,0.0038888229334716213,0.03888822933471621,2026-08-22,1.1806466426019844,5,0.1,5頭展開,303.6,8170,test,202608222212,53.70400000000001
