actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_wind_v83,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
5-6-4,10,2,4,1,1,0,0,2026-05-08,1,5,1,snapshot,same,A,1,1,1,5,1,-0.7935,0.3016,まくり差し,5頭展開,10950,0.65911,1,202605081510,2-6-1-4-3,315,追い,1,65.1171,65.1171,1,1,5-2-6;5-6-2;5-2-1;5-1-2;5-2-4;5-6-1;5-1-6;5-2-3;5-4-2;5-6-4;5-4-6;5-6-3;5-3-2;5-1-4;5-4-1;5-3-6;5-1-3;5-3-1;5-4-3;5-3-4,5-2-6;5-2-1;5-2-4;5-6-2;5-6-1;5-6-4,0,0,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,8,9.4118,0.8339,8.5779,85,snapshot,6.0,5
1-2-3,0,5,3,0,0,0,0,2026-05-08,1,5,1,snapshot,same,B,1,1,1,5,0,-1.1612,0.2097,逃げ,5頭展開,840,0.53245,0,202605081512,1-6-3-4-2,315,追い,0,52.0842,52.0842,0,0,5-1-6;5-6-1;5-1-3;5-3-1;5-1-4;5-6-3;5-3-6;5-1-2;5-4-1;5-6-4;5-4-6;5-6-2;5-2-1;5-3-4;5-4-3;5-2-6;5-3-2;5-2-3;5-4-2;5-2-4,5-1-6;5-1-3;5-1-4;5-6-1;5-6-3;5-6-4,0,0,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,8,9.4118,0.8339,8.5779,85,snapshot,7.0,1
1-5-3,0,1,0,1,1,1,1,2026-05-08,1,3,1,snapshot,same,S,1,1,1,3,0,1.0213,0.7553,逃げ,3まくり差し,1390,0.863,1,202605081808,5-4-2-1-6,225,左横,0,87.0913,87.0913,0,0,3-5-4;3-4-5;3-5-2;3-2-5;3-5-1;3-4-2;3-2-4;3-5-6;3-1-5;3-4-1;3-1-4;3-4-6;3-6-5;3-2-1;3-1-2;3-6-4;3-2-6;3-6-2;3-1-6;3-6-1,3-5-4;3-5-2;3-5-1;3-4-5;3-4-2;3-4-1,-0.5,-0.23,1,1,18,徳山,0.0,0-2m,左横_0-2m,neutral,6,42.8571,11.4286,31.4286,7,snapshot,1.0,1
3-4-5,5,1,4,1,1,1,1,2026-05-08,1,3,1,snapshot,same,S,1,1,1,3,1,1.5951,0.8988,抜き,3まくり,1150,0.78567,1,202605082409,4-6-1-5-2,315,追い,0,79.9517,79.9517,1,1,3-4-6;3-6-4;3-4-1;3-1-4;3-4-5;3-6-1;3-1-6;3-4-2;3-5-4;3-6-5;3-5-6;3-6-2;3-2-4;3-1-5;3-5-1;3-2-6;3-1-2;3-2-1;3-5-2;3-2-5,3-4-6;3-4-1;3-4-5;3-6-4;3-6-1;3-6-5,0,-0.21,1,1,24,大村,0.0,5m+,追い_5m+,neutral,8,26.6667,1.7189,24.9478,45,snapshot,5.0,3
1-4-3,0,2,0,0,0,0,0,2026-05-08,1,3,1,snapshot,same,B,1,1,1,3,0,-1.6268,0.0933,逃げ,3まくり,550,0.35033,0,202605082412,1-4-6-5-2,270,左横,0,33.1966,33.1966,0,0,3-1-4;3-4-1;3-1-6;3-6-1;3-1-5;3-4-6;3-6-4;3-1-2;3-5-1;3-4-5;3-5-4;3-4-2;3-2-1;3-6-5;3-5-6;3-2-4;3-6-2;3-2-6;3-5-2;3-2-5,3-1-4;3-1-6;3-1-5;3-4-1;3-4-6;3-4-5,0,-0.21,1,1,24,大村,0.0,5m+,左横_5m+,neutral,7,28.0,3.0522,24.9478,25,snapshot,5.0,1
3-4-5,0,1,0,1,1,1,1,2026-05-09,1,5,1,snapshot,same,S,1,1,1,5,0,1.0666,0.7666,まくり,5頭展開,12970,0.7674,1,202605090911,4-1-3-2-6,225,左横,0,77.8066,77.8066,0,0,5-4-1;5-1-4;5-4-3;5-3-4;5-4-2;5-1-3;5-3-1;5-4-6;5-2-4;5-1-2;5-2-1;5-1-6;5-6-4;5-3-2;5-2-3;5-6-1;5-3-6;5-6-3;5-2-6;5-6-2,5-4-1;5-4-3;5-4-2;5-1-4;5-1-3;5-1-2,0,0,1,1,9,津,0.0,5m+,左横_5m+,neutral,8,14.7059,6.128,8.5779,34,snapshot,6.0,3
5-1-6,0,2,1,0,0,0,0,2026-05-09,1,4,1,snapshot,same,B,1,1,1,4,0,0.4455,0.6114,まくり差し,4カドまくり,10710,0.513,0,202605091105,6-1-2-5-3,0,追い,0,54.7455,54.7455,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0.5,3.0,1,1,11,びわこ,0.0,5m+,追い_5m+,neutral,1,19.3548,-4.2166,23.5714,31,snapshot,6.0,5
1-3-4,0,5,2,0,0,0,0,2026-05-09,1,5,1,snapshot,same,B,1,1,1,5,0,-1.7466,0.0633,逃げ,5頭展開,2170,0.52798,0,202605091307,1-4-2-6-3,180,向かい,0,51.0514,53.0514,0,0,5-1-4;5-4-1;5-1-2;5-2-1;5-1-6;5-4-2;5-2-4;5-1-3;5-6-1;5-4-6;5-6-4;5-4-3;5-3-1;5-2-6;5-6-2;5-3-4;5-2-3;5-3-2;5-6-3;5-3-6,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,0,0,1,1,13,尼崎,2.0,3-4m,向かい_3-4m,favorable,5,13.5135,4.9356,8.5779,74,snapshot,4.0,1
4-6-5,0,2,1,0,0,0,0,2026-05-09,1,3,1,snapshot,same,B,1,1,1,3,0,-1.3491,0.1627,まくり,3まくり,21780,0.427,0,202605091402,5-6-4-1-2,315,追い,0,41.1409,41.1409,0,0,3-5-6;3-6-5;3-5-4;3-4-5;3-5-1;3-6-4;3-4-6;3-5-2;3-1-5;3-6-1;3-1-6;3-6-2;3-2-5;3-4-1;3-1-4;3-2-6;3-4-2;3-2-4;3-1-2;3-2-1,3-5-6;3-5-4;3-5-1;3-6-5;3-6-4;3-6-1,0,-0.21,1,1,14,鳴門,0.0,3-4m,追い_3-4m,neutral,8,22.2222,-2.7256,24.9478,90,snapshot,4.0,4
5-1-6,0,4,2,0,0,0,0,2026-05-09,1,3,1,snapshot,same,B,1,1,1,3,0,-1.1321,0.217,まくり差し,3まくり,3080,0.249,0,202605091409,5-6-4-1-2,315,追い,0,23.5579,23.5579,0,0,3-5-6;3-6-5;3-5-4;3-4-5;3-5-1;3-6-4;3-4-6;3-5-2;3-1-5;3-6-1;3-1-6;3-6-2;3-2-5;3-4-1;3-1-4;3-2-6;3-4-2;3-2-4;3-1-2;3-2-1,3-5-6;3-5-4;3-5-1;3-6-5;3-6-4;3-6-1,0,-0.21,1,1,14,鳴門,0.0,3-4m,追い_3-4m,neutral,8,22.2222,-2.7256,24.9478,90,snapshot,4.0,5
4-2-6,5,1,4,0,0,0,0,2026-05-09,1,4,1,snapshot,same,B,1,1,1,4,1,1.0099,0.7525,まくり,4カドまくり,5290,0.355,0,202605091410,2-1-5-6-3,315,追い,1,36.4699,34.4699,1,1,4-2-1;4-1-2;4-2-5;4-5-2;4-2-6;4-1-5;4-5-1;4-2-3;4-6-2;4-1-6;4-6-1;4-1-3;4-3-2;4-5-6;4-6-5;4-3-1;4-5-3;4-3-5;4-6-3;4-3-6,4-2-1;4-2-5;4-2-6;4-1-2;4-1-5;4-1-6,0,-0.04,1,1,14,鳴門,-2.0,0-2m,追い_0-2m,unfavorable,8,15.0,-8.5714,23.5714,100,snapshot,2.0,4
1-4-6,0,0,1,1,1,1,1,2026-05-09,1,4,1,snapshot,same,S,1,1,1,4,0,2.0,1.0,逃げ,4カドまくり,1000,0.85,0,202605091805,6-2-5-1-3,225,左横,0,86.96,88.96,0,0,4-6-2;4-2-6;4-6-5;4-5-6;4-6-1;4-2-5;4-5-2;4-6-3;4-1-6;4-2-1;4-1-2;4-2-3;4-3-6;4-5-1;4-1-5;4-3-2;4-5-3;4-3-5;4-1-3;4-3-1,4-6-2;4-6-5;4-6-1;4-2-6;4-2-5;4-2-1,0,-0.04,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,32.6087,9.0373,23.5714,46,snapshot,3.0,1
5-4-2,10,2,4,0,0,0,0,2026-05-09,1,5,1,snapshot,same,B,1,1,1,5,1,-1.5553,0.1112,まくり差し,5頭展開,5940,0.3683,0,202605091807,1-4-6-2-3,225,左横,1,35.2747,37.2747,1,1,5-1-4;5-4-1;5-1-6;5-6-1;5-1-2;5-4-6;5-6-4;5-1-3;5-2-1;5-4-2;5-2-4;5-4-3;5-3-1;5-6-2;5-2-6;5-3-4;5-6-3;5-3-6;5-2-3;5-3-2,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2,0,0,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,12.3288,3.7509,8.5779,73,snapshot,4.0,5
1-4-2,0,4,2,1,1,1,1,2026-05-09,1,5,1,snapshot,same,S,1,1,1,5,0,0.9554,0.7388,逃げ,5頭展開,870,0.78218,1,202605091812,1-2-3-4-6,225,左横,0,79.1734,81.1734,0,0,5-1-2;5-2-1;5-1-3;5-3-1;5-1-4;5-2-3;5-3-2;5-1-6;5-4-1;5-2-4;5-4-2;5-2-6;5-6-1;5-3-4;5-4-3;5-6-2;5-3-6;5-6-3;5-4-6;5-6-4,5-1-2;5-1-3;5-1-4;5-2-1;5-2-3;5-2-4,0,0,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,12.3288,3.7509,8.5779,73,snapshot,4.0,1
1-3-6,0,0,1,1,1,1,1,2026-05-09,1,3,1,snapshot,same,S,1,1,1,3,0,0.5092,0.6273,逃げ,3まくり,740,0.85233,1,202605092004,6-1-4-5-2,0,追い,0,85.6925,85.6925,0,0,3-6-1;3-1-6;3-6-4;3-4-6;3-6-5;3-1-4;3-4-1;3-6-2;3-5-6;3-1-5;3-5-1;3-1-2;3-2-6;3-4-5;3-5-4;3-2-1;3-4-2;3-2-4;3-5-2;3-2-5,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,-0.5,-0.05,1,1,20,若松,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,snapshot,2.0,1
1-3-6,0,0,2,0,0,0,0,2026-05-09,1,3,1,snapshot,same,B,1,1,1,3,0,1.3421,0.8355,逃げ,3まくり,530,0.44033,0,202605092007,1-6-4-5-2,0,追い,0,45.3254,45.3254,0,0,3-1-6;3-6-1;3-1-4;3-4-1;3-1-5;3-6-4;3-4-6;3-1-2;3-5-1;3-6-5;3-5-6;3-6-2;3-2-1;3-4-5;3-5-4;3-2-6;3-4-2;3-2-4;3-5-2;3-2-5,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.05,1,1,20,若松,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,snapshot,1.0,1
1-5-2,0,0,4,1,1,0,0,2026-05-09,1,5,1,snapshot,same,A,1,1,1,5,0,1.2502,0.8125,逃げ,5頭展開,780,0.60024,1,202605092408,1-4-6-2-3,270,左横,0,61.2742,63.2742,0,0,5-1-4;5-4-1;5-1-6;5-6-1;5-1-2;5-4-6;5-6-4;5-1-3;5-2-1;5-4-2;5-2-4;5-4-3;5-3-1;5-6-2;5-2-6;5-3-4;5-6-3;5-3-6;5-2-3;5-3-2,5-1-4;5-1-6;5-1-2;5-4-1;5-4-6;5-4-2,-0.5,0,1,1,24,大村,2.0,0-2m,左横_0-2m,favorable,7,11.6279,3.05,8.5779,86,snapshot,2.0,1
3-4-1,10,2,4,1,1,1,0,2026-05-09,1,3,1,snapshot,same,S,1,1,1,3,1,0.8066,0.7017,まくり,3まくり,1160,0.673,1,202605092409,6-4-5-1-2,270,左横,1,67.8966,65.8966,1,1,3-6-4;3-4-6;3-6-5;3-5-6;3-6-1;3-4-5;3-5-4;3-6-2;3-1-6;3-4-1;3-1-4;3-4-2;3-2-6;3-5-1;3-1-5;3-2-4;3-5-2;3-2-5;3-1-2;3-2-1,3-6-4;3-6-5;3-6-1;3-4-6;3-4-5;3-4-1,0,-0.21,1,1,24,大村,-2.0,0-2m,左横_0-2m,unfavorable,7,19.1919,-5.7559,24.9478,99,snapshot,2.0,3
1-2-3,0,2,0,1,1,1,1,2026-05-10,1,3,1,snapshot,same,S,1,1,1,3,0,1.0244,0.7561,抜き,3まくり,720,0.82967,1,202605100508,1-2-4-5-6,0,追い,0,83.7811,83.7811,0,0,3-1-2;3-2-1;3-1-4;3-4-1;3-1-5;3-2-4;3-4-2;3-1-6;3-5-1;3-2-5;3-5-2;3-2-6;3-6-1;3-4-5;3-5-4;3-6-2;3-4-6;3-6-4;3-5-6;3-6-5,3-1-2;3-1-4;3-1-5;3-2-1;3-2-4;3-2-5,0,-0.21,1,1,5,多摩川,0.0,3-4m,追い_3-4m,neutral,5,22.2222,-2.7256,24.9478,90,snapshot,3.0,1
1-4-3,0,3,5,0,0,0,0,2026-05-10,1,5,1,snapshot,same,B,1,1,1,5,0,1.299,0.8247,逃げ,5頭展開,3570,0.42997,0,202605100912,2-1-4-6-3,45,右横,0,44.2963,42.2963,0,0,5-2-1;5-1-2;5-2-4;5-4-2;5-2-6;5-1-4;5-4-1;5-2-3;5-6-2;5-1-6;5-6-1;5-1-3;5-3-2;5-4-6;5-6-4;5-3-1;5-4-3;5-3-4;5-6-3;5-3-6,5-2-1;5-2-4;5-2-6;5-1-2;5-1-4;5-1-6,0,0,1,1,9,津,-2.0,3-4m,右横_3-4m,unfavorable,4,3.7037,-4.8742,8.5779,81,snapshot,4.0,1
1-3-4,0,3,1,1,1,1,1,2026-05-10,1,5,1,snapshot,same,S,1,1,1,5,0,1.8196,0.9549,逃げ,5頭展開,1190,0.65809,1,202605101103,4-1-3-2-6,0,追い,0,67.6289,67.6289,0,0,5-4-1;5-1-4;5-4-3;5-3-4;5-4-2;5-1-3;5-3-1;5-4-6;5-2-4;5-1-2;5-2-1;5-1-6;5-6-4;5-3-2;5-2-3;5-6-1;5-3-6;5-6-3;5-2-6;5-6-2,5-4-1;5-4-3;5-4-2;5-1-4;5-1-3;5-1-2,0,0,1,1,11,びわこ,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,snapshot,2.0,1
1-4-3,0,5,0,1,1,0,0,2026-05-10,1,3,1,snapshot,same,A,1,1,1,3,0,1.6516,0.9129,逃げ,3まくり,1400,0.57367,1,202605101112,1-6-2-5-4,0,追い,0,58.8082,58.8082,0,0,3-1-6;3-6-1;3-1-2;3-2-1;3-1-5;3-6-2;3-2-6;3-1-4;3-5-1;3-6-5;3-5-6;3-6-4;3-4-1;3-2-5;3-5-2;3-4-6;3-2-4;3-4-2;3-5-4;3-4-5,3-1-6;3-1-2;3-1-5;3-6-1;3-6-2;3-6-5,0,-0.21,1,1,11,びわこ,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-2.7256,24.9478,90,snapshot,3.0,1
3-6-4,1,1,2,0,0,0,0,2026-05-10,1,3,1,snapshot,same,B,1,1,1,3,1,-1.6899,0.0775,まくり,3まくり,4080,0.26967,0,202605101405,6-4-1-5-2,90,右横,1,25.0668,23.0668,1,1,3-6-4;3-4-6;3-6-1;3-1-6;3-6-5;3-4-1;3-1-4;3-6-2;3-5-6;3-4-5;3-5-4;3-4-2;3-2-6;3-1-5;3-5-1;3-2-4;3-1-2;3-2-1;3-5-2;3-2-5,3-6-4;3-6-1;3-6-5;3-4-6;3-4-1;3-4-5,0,-0.21,1,1,14,鳴門,-2.0,0-2m,右横_0-2m,unfavorable,3,17.7778,-7.17,24.9478,90,snapshot,2.0,3
3-1-5,2,2,1,1,1,1,1,2026-05-10,1,3,1,snapshot,same,S,1,1,1,3,1,1.9443,0.9861,まくり差し,3まくり,690,0.82967,1,202605101409,5-1-4-6-2,135,向かい,0,84.7009,84.7009,1,1,3-5-1;3-1-5;3-5-4;3-4-5;3-5-6;3-1-4;3-4-1;3-5-2;3-6-5;3-1-6;3-6-1;3-1-2;3-2-5;3-4-6;3-6-4;3-2-1;3-4-2;3-2-4;3-6-2;3-2-6,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,0,-0.21,1,1,14,鳴門,0.0,0-2m,向かい_0-2m,neutral,4,22.807,-2.1408,24.9478,57,snapshot,2.0,3
4-3-5,0,0,5,1,1,1,1,2026-05-10,1,3,1,snapshot,same,S,1,1,1,3,0,-0.8223,0.2944,まくり差し,3まくり,29260,0.74967,1,202605101410,6-1-2-4-5,90,右横,0,73.9344,75.9344,0,0,3-6-1;3-1-6;3-6-2;3-2-6;3-6-4;3-1-2;3-2-1;3-6-5;3-4-6;3-1-4;3-4-1;3-1-5;3-5-6;3-2-4;3-4-2;3-5-1;3-2-5;3-5-2;3-4-5;3-5-4,3-6-1;3-6-2;3-6-4;3-1-6;3-1-2;3-1-4,0,-0.21,1,1,14,鳴門,2.0,3-4m,右横_3-4m,favorable,3,30.7692,5.8214,24.9478,65,snapshot,3.0,4
1-2-3,0,2,5,0,0,0,0,2026-05-10,1,5,1,snapshot,same,B,1,1,1,5,0,1.1959,0.799,逃げ,5頭展開,760,0.44545,0,202605101412,1-2-4-6-3,90,右横,0,45.7412,45.7412,0,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-6;5-2-4;5-4-2;5-1-3;5-6-1;5-2-6;5-6-2;5-2-3;5-3-1;5-4-6;5-6-4;5-3-2;5-4-3;5-3-4;5-6-3;5-3-6,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,0,0,1,1,14,鳴門,0.0,0-2m,右横_0-2m,neutral,3,9.9174,1.3395,8.5779,121,snapshot,2.0,1
1-2-4,0,2,0,1,1,0,0,2026-05-10,1,4,1,snapshot,same,A,1,1,1,4,0,-1.053,0.2367,逃げ,4カドまくり,830,0.633,0,202605101604,5-2-6-1-3,135,向かい,0,62.207,62.207,0,0,4-5-2;4-2-5;4-5-6;4-6-5;4-5-1;4-2-6;4-6-2;4-5-3;4-1-5;4-2-1;4-1-2;4-2-3;4-3-5;4-6-1;4-1-6;4-3-2;4-6-3;4-3-6;4-1-3;4-3-1,4-5-2;4-5-6;4-5-1;4-2-5;4-2-6;4-2-1,0,-0.04,1,1,16,児島,0.0,3-4m,向かい_3-4m,neutral,4,25.7143,2.1429,23.5714,35,snapshot,4.0,1
1-2-4,0,2,1,0,0,0,0,2026-05-10,1,5,1,snapshot,same,B,1,1,1,5,0,0.4433,0.6108,逃げ,5頭展開,830,0.52447,0,202605101604,4-2-6-1-3,135,向かい,0,52.89,54.89,0,0,5-4-2;5-2-4;5-4-6;5-6-4;5-4-1;5-2-6;5-6-2;5-4-3;5-1-4;5-2-1;5-1-2;5-2-3;5-3-4;5-6-1;5-1-6;5-3-2;5-6-3;5-3-6;5-1-3;5-3-1,5-4-2;5-4-6;5-4-1;5-2-4;5-2-6;5-2-1,0,0,1,1,16,児島,2.0,3-4m,向かい_3-4m,favorable,4,13.5135,4.9356,8.5779,74,snapshot,4.0,1
1-2-6,0,4,2,0,0,0,0,2026-05-10,0,4,0,snapshot,changed,B,1,1,1,3,0,-1.7909,0.0523,逃げ,3まくり,3860,0.40567,0,202605102003,5-6-1-2-4,90,右横,0,38.7257,36.7257,0,0,3-5-6;3-6-5;3-5-1;3-1-5;3-5-2;3-6-1;3-1-6;3-5-4;3-2-5;3-6-2;3-2-6;3-6-4;3-4-5;3-1-2;3-2-1;3-4-6;3-1-4;3-4-1;3-2-4;3-4-2,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,-0.5,-0.05,1,1,20,若松,-2.0,0-2m,右横_0-2m,unfavorable,3,17.7778,-7.17,24.9478,90,snapshot,2.0,1
1-4-2,0,0,2,1,1,1,1,2026-05-10,1,4,1,snapshot,same,S,1,1,1,4,0,-1.0629,0.2343,逃げ,4カドまくり,840,0.835,0,202605102010,1-2-6-3-5,0,追い,0,82.3971,80.3971,0,0,4-1-2;4-2-1;4-1-6;4-6-1;4-1-3;4-2-6;4-6-2;4-1-5;4-3-1;4-2-3;4-3-2;4-2-5;4-5-1;4-6-3;4-3-6;4-5-2;4-6-5;4-5-6;4-3-5;4-5-3,4-1-2;4-1-6;4-1-3;4-2-1;4-2-6;4-2-3,0,-0.04,1,1,20,若松,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,snapshot,1.0,1
2-3-4,0,0,1,1,1,1,1,2026-05-10,1,3,1,snapshot,same,S,1,1,1,3,0,2.0,1.0,差し,3まくり,1610,0.897,1,202605102203,4-2-1-6-5,0,追い,0,91.49,91.49,0,0,3-4-2;3-2-4;3-4-1;3-1-4;3-4-6;3-2-1;3-1-2;3-4-5;3-6-4;3-2-6;3-6-2;3-2-5;3-5-4;3-1-6;3-6-1;3-5-2;3-1-5;3-5-1;3-6-5;3-5-6,3-4-2;3-4-1;3-4-6;3-2-4;3-2-1;3-2-6,0,-0.21,1,1,22,福岡,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-2.7256,24.9478,90,snapshot,3.0,2
1-3-5,0,3,0,1,1,0,0,2026-05-10,0,3,0,snapshot,changed,A,1,1,1,5,0,-0.8093,0.2977,逃げ,5頭展開,13420,0.56184,1,202605102206,2-6-3-1-4,0,追い,0,55.3747,55.3747,0,0,5-2-6;5-6-2;5-2-3;5-3-2;5-2-1;5-6-3;5-3-6;5-2-4;5-1-2;5-6-1;5-1-6;5-6-4;5-4-2;5-3-1;5-1-3;5-4-6;5-3-4;5-4-3;5-1-4;5-4-1,5-2-6;5-2-3;5-2-1;5-6-2;5-6-3;5-6-1,-0.5,0,1,1,22,福岡,0.0,3-4m,追い_3-4m,neutral,1,6.2992,-2.2787,8.5779,127,snapshot,3.0,1
1-3-5,0,0,1,1,1,0,0,2026-05-10,1,3,1,snapshot,same,A,1,1,1,3,0,-0.7909,0.3023,逃げ,3まくり,390,0.59433,1,202605102207,5-1-4-2-6,0,追い,0,58.5924,58.5924,0,0,3-5-1;3-1-5;3-5-4;3-4-5;3-5-2;3-1-4;3-4-1;3-5-6;3-2-5;3-1-2;3-2-1;3-1-6;3-6-5;3-4-2;3-2-4;3-6-1;3-4-6;3-6-4;3-2-6;3-6-2,3-5-1;3-5-4;3-5-2;3-1-5;3-1-4;3-1-2,-0.5,-0.05,1,1,22,福岡,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-2.7256,24.9478,90,snapshot,3.0,1
2-5-1,0,0,3,1,1,1,1,2026-05-10,1,5,1,snapshot,same,S,1,1,1,5,0,0.4433,0.6108,差し,5頭展開,15880,0.75353,1,202605102307,2-4-1-3-6,0,追い,0,75.7966,75.7966,0,0,5-2-4;5-4-2;5-2-1;5-1-2;5-2-3;5-4-1;5-1-4;5-2-6;5-3-2;5-4-3;5-3-4;5-4-6;5-6-2;5-1-3;5-3-1;5-6-4;5-1-6;5-6-1;5-3-6;5-6-3,5-2-4;5-2-1;5-2-3;5-4-2;5-4-1;5-4-3,0,0,1,1,23,唐津,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,snapshot,2.0,2
3-2-1,0,2,5,0,0,0,0,2026-05-10,1,5,1,snapshot,same,B,1,1,1,5,0,0.4433,0.6108,まくり,5頭展開,7110,0.37927,0,202605102312,3-2-6-4-1,0,追い,0,38.37,38.37,0,0,5-3-2;5-2-3;5-3-6;5-6-3;5-3-4;5-2-6;5-6-2;5-3-1;5-4-3;5-2-4;5-4-2;5-2-1;5-1-3;5-6-4;5-4-6;5-1-2;5-6-1;5-1-6;5-4-1;5-1-4,5-3-2;5-3-6;5-3-4;5-2-3;5-2-6;5-2-4,0,0,1,1,23,唐津,0.0,3-4m,追い_3-4m,neutral,1,6.2992,-2.2787,8.5779,127,snapshot,4.0,3
1-2-6,0,1,5,0,0,0,0,2026-05-10,1,5,1,snapshot,same,B,1,1,1,5,0,0.6546,0.6637,逃げ,5頭展開,2690,0.32851,0,202605102410,2-1-4-3-6,225,左横,0,33.5053,35.5053,0,0,5-2-1;5-1-2;5-2-4;5-4-2;5-2-3;5-1-4;5-4-1;5-2-6;5-3-2;5-1-3;5-3-1;5-1-6;5-6-2;5-4-3;5-3-4;5-6-1;5-4-6;5-6-4;5-3-6;5-6-3,5-2-1;5-2-4;5-2-3;5-1-2;5-1-4;5-1-3,0,0,1,1,24,大村,2.0,0-2m,左横_0-2m,favorable,6,11.6279,3.05,8.5779,86,snapshot,1.0,1
,0,0,0,0,0,0,0,2026-05-11,0,0,1,missing,missing,B,0,0,0,5,0,0.441,0.6103,,5頭展開,0,0.5,0,202605110312,1-2-6-4-3,,missing,0,50.441,50.441,0,0,5-1-2;5-2-1;5-1-6;5-6-1;5-1-4;5-2-6;5-6-2;5-1-3;5-4-1;5-2-4;5-4-2;5-2-3;5-3-1;5-6-4;5-4-6;5-3-2;5-6-3;5-3-6;5-4-3;5-3-4,5-1-2;5-1-6;5-1-4;5-2-1;5-2-6;5-2-4,0,0,0,0,3,江戸川,0.0,missing,missing,neutral,0,0,0,0,0,missing,,0
1-2-6,0,5,1,0,0,0,0,2026-05-11,1,4,1,snapshot,same,B,1,1,1,4,0,0.7257,0.6814,逃げ,4カドまくり,3710,0.437,0,202605110502,6-3-1-5-2,0,追い,0,44.3857,44.3857,0,0,4-6-3;4-3-6;4-6-1;4-1-6;4-6-5;4-3-1;4-1-3;4-6-2;4-5-6;4-3-5;4-5-3;4-3-2;4-2-6;4-1-5;4-5-1;4-2-3;4-1-2;4-2-1;4-5-2;4-2-5,4-6-3;4-6-1;4-6-5;4-3-6;4-3-1;4-3-5,0,-0.04,1,1,5,多摩川,0.0,3-4m,追い_3-4m,neutral,5,22.2222,-1.3492,23.5714,81,snapshot,4.0,1
2-3-4,0,0,1,1,1,1,1,2026-05-11,1,3,1,snapshot,same,S,1,1,1,3,0,0.8097,0.7024,まくり,3まくり,2030,0.841,1,202605110503,4-6-2-5-1,0,追い,0,84.6997,84.6997,0,0,3-4-6;3-6-4;3-4-2;3-2-4;3-4-5;3-6-2;3-2-6;3-4-1;3-5-4;3-6-5;3-5-6;3-6-1;3-1-4;3-2-5;3-5-2;3-1-6;3-2-1;3-1-2;3-5-1;3-1-5,3-4-6;3-4-2;3-4-5;3-6-4;3-6-2;3-6-5,0,-0.21,1,1,5,多摩川,0.0,0-2m,追い_0-2m,neutral,5,25.8503,0.9025,24.9478,147,snapshot,2.0,2
3-1-5,0,2,0,1,1,1,1,2026-05-11,1,5,1,snapshot,same,S,1,1,1,5,0,0.8718,0.7179,まくり差し,5頭展開,3820,0.68805,1,202605110805,4-1-3-6-2,315,追い,0,69.6771,69.6771,0,0,5-4-1;5-1-4;5-4-3;5-3-4;5-4-6;5-1-3;5-3-1;5-4-2;5-6-4;5-1-6;5-6-1;5-1-2;5-2-4;5-3-6;5-6-3;5-2-1;5-3-2;5-2-3;5-6-2;5-2-6,5-4-1;5-4-3;5-4-6;5-1-4;5-1-3;5-1-6,-0.5,0,1,1,8,常滑,0.0,0-2m,追い_0-2m,neutral,6,8.1818,-0.3961,8.5779,220,snapshot,2.0,3
